Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
0.0,Wii Sports,Wii,2006.0,Sports,Nintendo,1.0,1.0,0.36888454011741684,0.8003784295175025,1.0000000000000002
6.024459304777396e-05,Super Mario Bros.,NES,1985.0,Platform,Nintendo,0.7008917811520848,0.12336319779462442,0.6663405088062622,0.07284768211920531,0.4862806720657562
0.00012048918609554793,Mario Kart Wii,Wii,2008.0,Racing,Nintendo,0.38201976379850566,0.4438318401102688,0.37084148727984345,0.3131504257332072,0.4328538619605948
0.0001807337791433219,Wii Sports Resort,Wii,2009.0,Sports,Nintendo,0.37960954446854667,0.3793935217091661,0.32093933463796476,0.2800378429517502,0.3987670736129579
0.00024097837219109585,Pokemon Red/Pokemon Blue,GB,1996.0,Role-Playing,Nintendo,0.27163171848638223,0.3063404548587182,1.0,0.0946073793755913,0.37906442644747984
0.0003012229652388698,Tetris,GB,1989.0,Puzzle,Nintendo,0.5591708845504941,0.07787732598208133,0.41291585127201563,0.054872280037842946,0.36564728635319727
0.0003614675582866438,New Super Mario Bros.,DS,2006.0,Platform,Nintendo,0.2742829597493372,0.31805651274982777,0.6360078277886496,0.27436140018921473,0.36262540795358406
0.00042171215133441774,Wii Play,Wii,2006.0,Misc,Nintendo,0.33815377199325136,0.31702274293590627,0.28669275929549903,0.2696310312204352,0.35065876949111574
0.0004819567443821917,New Super Mario Bros. Wii,Wii,2009.0,Platform,Nintendo,0.3516510002410219,0.2432804962095107,0.4598825831702544,0.2138126773888363,0.34582376405173465
0.0005422013374299657,Duck Hunt,NES,1984.0,Shooter,Nintendo,0.6490720655579658,0.021709166092350105,0.027397260273972605,0.04446546830652791,0.34207663483621426
0.0006024459304777396,Nintendogs,DS,2005.0,Simulation,Nintendo,0.2186068932272837,0.3790489317711923,0.1888454011741683,0.26017029328287605,0.29916596156170683
0.0006626905235255136,Mario Kart DS,DS,2005.0,Racing,Nintendo,0.2364425162689805,0.2608545830461751,0.40410958904109584,0.1816461684011353,0.2829686933397801
0.0007229351165732876,Pokemon Gold/Pokemon Silver,GB,1999.0,Role-Playing,Nintendo,0.21691973969631237,0.2129565816678153,0.7045009784735812,0.06717123935666981,0.27910068898827517
0.0007831797096210615,Wii Fit,Wii,2007.0,Sports,Nintendo,0.21547360809833693,0.27670572019297035,0.3522504892367906,0.20340586565752128,0.27450743382086307
0.0008434243026688355,Wii Fit Plus,Wii,2009.0,Sports,Nintendo,0.21908893709327548,0.2960027567195038,0.2475538160469667,0.16934720908230844,0.2658044240299771
0.0009036688957166094,Kinect Adventures!,X360,2010.0,Misc,Microsoft Game Studios,0.36080983369486624,0.17022742935906274,0.023483365949119372,0.15799432355723747,0.2636286715822556
0.0009639134887643834,Grand Theft Auto V,PS3,2013.0,Action,Take-Two Interactive,0.16895637503012775,0.319434872501723,0.0949119373776908,0.39167455061494794,0.25855191587090537
0.0010241580818121574,Grand Theft Auto: San Andreas,PS2,2004.0,Action,Take-Two Interactive,0.22728368281513617,0.013783597518952449,0.040117416829745595,1.0,0.25142028284781825
0.0010844026748599313,Super Mario World,SNES,1990.0,Platform,Nintendo,0.3080260303687635,0.1292212267401792,0.34637964774951074,0.05203405865657522,0.24900278012812768
0.0011446472679077053,Brain Age: Train Your Brain in Minutes a Day,DS,2005.0,Misc,Nintendo,0.11448541817305374,0.31909028256374916,0.4070450097847358,0.19394512771996214,0.24428864982473109
0.0012048918609554793,Pokemon Diamond/Pokemon Pearl,DS,2006.0,Role-Playing,Nintendo,0.1547360809833695,0.15575465196416266,0.5909980430528375,0.12961210974456008,0.22180587453160888
0.0012651364540032532,Super Mario Land,GB,1989.0,Platform,Nintendo,0.26102675343456255,0.09338387319090283,0.40900195694716235,0.039735099337748346,0.2191466215399493
0.0013253810470510272,Super Mario Bros. 3,NES,1988.0,Platform,Nintendo,0.2299349240780911,0.11853893866299105,0.37573385518590996,0.043519394512772,0.2087513598452799
0.0013856256400988011,Grand Theft Auto V,X360,2013.0,Action,Take-Two Interactive,0.23210412147505424,0.18297725706409373,0.005870841487279843,0.13055818353831597,0.19787259760667233
0.001445870233146575,Grand Theft Auto: Vice City,PS2,2002.0,Action,Take-Two Interactive,0.2026994456495541,0.18917987594762237,0.04598825831702544,0.16840113528855252,0.1950924694790282
0.001506114826194349,Pokemon Ruby/Pokemon Sapphire,GBA,2002.0,Role-Playing,Nintendo,0.146059291395517,0.13439007580978637,0.5264187866927592,0.04730368968779565,0.19146621539949235
0.001566359419242123,Pokemon Black/Pokemon White,DS,2010.0,Role-Playing,Nintendo,0.13424921667871778,0.11302549965541006,0.5528375733855186,0.07757805108798486,0.1850598331923124
0.001626604012289897,Brain Age 2: More Training in Minutes a Day,DS,2005.0,Puzzle,Nintendo,0.0829115449505905,0.18470020675396281,0.5205479452054794,0.11163670766319772,0.18481808292034332
0.001686848605337671,Gran Turismo 3: A-Spec,PS2,2001.0,Racing,Sony Computer Entertainment,0.1651000241021933,0.1753962784286699,0.18297455968688844,0.10974456007568589,0.18095007856883844
0.001747093198385445,Call of Duty: Modern Warfare 3,X360,2011.0,Shooter,Activision,0.21764280549530007,0.1474844934527912,0.012720156555772993,0.12488174077578053,0.17829082557717882
0.0018073377914332189,Pokémon Yellow: Special Pikachu Edition,GB,1998.0,Role-Playing,Nintendo,0.14196191853458665,0.17367332873880084,0.30528375733855184,0.05581835383159886,0.17684032394536447
0.0018675823844809928,Call of Duty: Black Ops,X360,2010.0,Shooter,Activision,0.23306820920703786,0.12853204686423159,0.010763209393346379,0.10690633869441815,0.17684032394536447
0.001927826977528767,Pokemon X/Pokemon Y,3DS,2013.0,Role-Playing,Nintendo,0.12460833935888166,0.13955892487939353,0.4246575342465753,0.07473982970671714,0.17333494500181315
0.001988071570576541,Call of Duty: Black Ops 3,PS4,2015.0,Shooter,Activision,0.1390696553386358,0.20020675396278428,0.03424657534246575,0.2185430463576159,0.17200531850598336
0.0020483161636243143,Call of Duty: Black Ops II,PS3,2012.0,Shooter,Activision,0.12026994456495542,0.20261888352860097,0.06360078277886497,0.2384105960264901,0.16946694065030826
0.0021085607566720885,Call of Duty: Black Ops II,X360,2012.0,Shooter,Activision,0.19884309472161968,0.14817367332873882,0.006849315068493151,0.10596026490066227,0.16584068657077244
0.0021688053497198627,Call of Duty: Modern Warfare 2,X360,2009.0,Shooter,Activision,0.20535068691250905,0.12508614748449345,0.007827788649706457,0.12204351939451279,0.1631814335791128
0.002229049942767637,Call of Duty: Modern Warfare 3,PS3,2011.0,Shooter,Activision,0.13352615087973005,0.20055134390075813,0.04794520547945205,0.15326395458845793,0.1625770578991902
0.00228929453581541,Grand Theft Auto III,PS2,2001.0,Action,Take-Two Interactive,0.16847433116413593,0.15541006202618884,0.029354207436399216,0.1229895931882687,0.15822555300374716
0.0023495391288631843,Super Smash Bros. Brawl,Wii,2008.0,Fighting,Nintendo,0.16268980477223427,0.08993797381116472,0.2602739726027397,0.09649952696310313,0.15750030218783997
0.0024097837219109585,Call of Duty: Black Ops,PS3,2010.0,Shooter,Activision,0.14413111593154979,0.1529979324603722,0.046966731898238745,0.1731315042573321,0.15375317297231963
0.0024700283149587327,Animal Crossing: Wild World,DS,2005.0,Simulation,Nintendo,0.06146059291395517,0.12129565816678155,0.5215264187866927,0.08325449385052035,0.14819291671703133
0.002530272908006506,Mario Kart 7,3DS,2011.0,Racing,Nintendo,0.11424439624005785,0.1347346657477602,0.261252446183953,0.08420056764427626,0.14746766590112417
0.00259051750105428,Halo 3,X360,2007.0,Shooter,Microsoft Game Studios,0.1920944805977344,0.09751895244658858,0.012720156555772993,0.11447492904446546,0.1466215399492325
0.0026507620941020544,Grand Theft Auto V,PS4,2014.0,Action,Take-Two Interactive,0.09158833453844299,0.20020675396278428,0.03522504892367906,0.19110690633869443,0.14468753777348003
0.0027110066871498285,Pokemon HeartGold/Pokemon SoulSilver,DS,2009.0,Action,Nintendo,0.10604965051819716,0.0954514128187457,0.38747553816046965,0.07284768211920531,0.1437205366856038
0.002771251280197602,Super Mario 64,N64,1996.0,Platform,Nintendo,0.16654615570016873,0.0982081323225362,0.18688845401174167,0.021759697256386,0.14359966154961928
0.002831495873245376,Gran Turismo 4,PS2,2004.0,Racing,Sony Computer Entertainment,0.07254760183176669,0.0003445899379738112,0.1076320939334638,0.7123935666982025,0.14081953342197515
0.00289174046629315,Super Mario Galaxy,Wii,2007.0,Platform,Nintendo,0.148469510725476,0.1171605789110958,0.11741682974559686,0.0719016083254494,0.13912728151819173
0.0029519850593409244,Pokemon Omega Ruby/Pokemon Alpha Sapphire,3DS,2014.0,Role-Playing,Nintendo,0.10195227765726682,0.11612680909717438,0.3013698630136986,0.06149479659413435,0.1368306539344857
0.0030122296523886977,Super Mario Land 2: 6 Golden Coins,GB,1992.0,Adventure,Nintendo,0.148469510725476,0.07029634734665749,0.2632093933463796,0.027436140018921473,0.1350175268947178
0.003072474245436472,Grand Theft Auto IV,X360,2008.0,Action,Take-Two Interactive,0.16293082670523018,0.10682288077188147,0.013698630136986302,0.09744560075685904,0.13308352471896534
0.003132718838484246,Gran Turismo,PS,1997.0,Racing,Sony Computer Entertainment,0.09689081706435285,0.13335630599586493,0.24853228962818003,0.04919583727530748,0.13223739876707363
0.0031929634315320202,Super Mario 3D Land,3DS,2011.0,Platform,Nintendo,0.11785972523499638,0.10303239145416955,0.20841487279843443,0.07379375591296122,0.13030339659132117
0.0032532080245797936,Gran Turismo 5,PS3,2010.0,Racing,Sony Computer Entertainment,0.07134249216678717,0.16815988973121987,0.07925636007827788,0.20056764427625356,0.13006164631935213
0.0033134526176275677,Call of Duty: Modern Warfare 2,PS3,2009.0,Shooter,Activision,0.12026994456495542,0.12715368711233632,0.03718199608610567,0.15421002838221382,0.1290946452314759
0.003373697210675342,Grand Theft Auto IV,PS3,2008.0,Action,Take-Two Interactive,0.11472644010604965,0.129565816678153,0.043052837573385516,0.15326395458845793,0.12764414359966159
0.003433941803723116,Super Mario All-Stars,SNES,1993.0,Platform,Nintendo,0.14437213786454567,0.07408683666436941,0.20743639921722112,0.027436140018921473,0.12740239332769254
0.0034941863967708894,Pokemon FireRed/Pokemon LeafGreen,GBA,2004.0,Role-Playing,Nintendo,0.10460351892022174,0.09131633356305996,0.30821917808219174,0.03311258278145695,0.12667714251178536
0.0035544309898186636,Super Mario 64,DS,2004.0,Platform,Nintendo,0.12243914196191853,0.10716747070985527,0.1223091976516634,0.09271523178807947,0.12583101655989365
0.0036146755828664378,Just Dance 3,Wii,2011.0,Misc,Ubisoft,0.14581826946252108,0.10854583046175052,0.0,0.1012298959318827,0.1238970143841412
0.003674920175914212,Call of Duty: Ghosts,X360,2013.0,Shooter,Activision,0.16196673897324657,0.09062715368711234,0.003913894324853229,0.07757805108798486,0.12329263870421858
0.0037351647689619853,Halo: Reach,X360,2010.0,Shooter,Microsoft Game Studios,0.16943841889611955,0.06822880771881462,0.007827788649706457,0.07379375591296122,0.11930375921672916
0.0037954093620097594,Mario Kart 64,N64,1996.0,Racing,Nintendo,0.13376717281272596,0.06685044796691937,0.2181996086105675,0.014191106906338694,0.11918288408074461
0.0038556539550575336,New Super Mario Bros. 2,3DS,2012.0,Platform,Nintendo,0.08821402747650037,0.10578911095796004,0.2416829745596869,0.05960264900662252,0.11857850840082199
0.003915898548105308,Halo 4,X360,2012.0,Shooter,Microsoft Game Studios,0.15979754157628345,0.08132322536181943,0.003913894324853229,0.06906338694418164,0.11785325758491481
0.003976143141153081,Final Fantasy VII,PS,1997.0,Role-Playing,Sony Computer Entertainment,0.07254760183176669,0.08511371467953137,0.32093933463796476,0.09082308420056764,0.11736975704097671
0.004036387734200855,Call of Duty: Ghosts,PS3,2013.0,Shooter,Activision,0.09857797059532418,0.12853204686423159,0.03718199608610567,0.13055818353831597,0.11579838027317783
0.0040966323272486295,Just Dance 2,Wii,2010.0,Misc,Ubisoft,0.14075680886960715,0.09958649207443145,0.0009784735812133072,0.07379375591296122,0.11495225432128614
0.004156876920296403,Gran Turismo 2,PS,1999.0,Racing,Sony Computer Entertainment,0.09351651000241022,0.11784975878704343,0.16536203522504891,0.04730368968779565,0.11458962891333256
0.004217121513344177,Call of Duty 4: Modern Warfare,X360,2007.0,Shooter,Activision,0.14244396240057847,0.08201240523776707,0.012720156555772993,0.08514664143803218,0.11253475160159558
0.004277366106391951,Donkey Kong Country,SNES,1994.0,Platform,Nintendo,0.10508556278621356,0.058924879393521715,0.29354207436399216,0.021759697256386,0.11229300132962654
0.004337610699439725,Minecraft,X360,2013.0,Misc,Microsoft Game Studios,0.13449023861171366,0.09751895244658858,0.0019569471624266144,0.07284768211920531,0.11108424996978124
0.0043978552924874995,Animal Crossing: New Leaf,3DS,2012.0,Simulation,Nintendo,0.04844540853217642,0.0799448656099242,0.426614481409002,0.03878902554399243,0.10975462347395143
0.004458099885535273,Mario Party DS,DS,2007.0,Misc,Nintendo,0.10749578211617257,0.0647829083390765,0.19373776908023482,0.0662251655629139,0.10890849752205974
0.004518344478583047,The Elder Scrolls V: Skyrim,X360,2011.0,Role-Playing,Bethesda Softworks,0.12123403229693903,0.09855272226051,0.009784735812133072,0.0804162724692526,0.10673274507433823
0.004578589071630821,Super Mario Kart,SNES,1992.0,Racing,Nintendo,0.08532176428054954,0.042729152308752585,0.37279843444227007,0.01702932828760643,0.105765743986462
0.0046388336646785945,FIFA 16,PS4,2015.0,Sports,Electronic Arts,0.026753434562545194,0.20882150241212957,0.005870841487279843,0.11920529801324505,0.10250211531487975
0.004699078257726369,Wii Party,Wii,2010.0,Misc,Nintendo,0.04314292600626657,0.12164024810475535,0.24363992172211352,0.06433301797540208,0.10250211531487975
0.004759322850774143,Halo 2,XB,2004.0,Shooter,Microsoft Game Studios,0.1643769583032056,0.05272226050999312,0.004892367906066536,0.0075685903500473046,0.10250211531487975
0.004819567443821917,Mario Party 8,Wii,2007.0,Misc,Nintendo,0.0918293564714389,0.07925568573397657,0.15459882583170254,0.06906338694418164,0.10165598936298806
0.004879812036869691,Pokemon Black 2/Pokemon White 2,DS,2012.0,Role-Playing,Nintendo,0.07013738250180766,0.06409372846312889,0.30724070450097846,0.04068117313150426,0.10056811313912731
0.0049400566299174645,FIFA Soccer 13,PS3,2012.0,Action,Electronic Arts,0.02554832489756568,0.17401791867677466,0.012720156555772993,0.19016083254493849,0.09948023691526656
0.005000301222965239,The Sims 3,PC,2009.0,Simulation,Electronic Arts,0.02362014943359846,0.22122674017918678,0.0,0.06717123935666981,0.09790886014746768
0.005060545816013013,GoldenEye 007,N64,1997.0,Shooter,Nintendo,0.13979272113762353,0.06926257753273604,0.012720156555772993,0.014191106906338694,0.09766710987549863
0.005120790409060786,Mario & Sonic at the Olympic Games,Wii,2007.0,Sports,Sega,0.06218365871294288,0.13439007580978637,0.06457925636007827,0.08609271523178809,0.09730448446754505
0.00518103500210856,Final Fantasy X,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.07013738250180766,0.07133011716057891,0.26712328767123283,0.031220435193945132,0.09718360933156053
0.0052412795951563345,Final Fantasy VIII,PS,1999.0,Role-Playing,SquareSoft,0.0549530007230658,0.059269469331495524,0.3551859099804305,0.021759697256386,0.0948869817478545
0.005301524188204109,Pokémon Platinum Version,DS,2008.0,Role-Playing,Nintendo,0.06796818510484454,0.06133700895933839,0.2632093933463796,0.05203405865657522,0.09464523147588544
0.005361768781251883,Pac-Man,2600,1982.0,Puzzle,Atari,0.17546396722101712,0.015506547208821504,0.0,0.0075685903500473046,0.09428260606793185
0.005422013374299656,Grand Theft Auto: Liberty City Stories,PSP,2005.0,Action,Take-Two Interactive,0.06989636056881177,0.09751895244658858,0.023483365949119372,0.16556291390728478,0.0931947298440711
0.00548225796734743,Super Mario Galaxy 2,Wii,2010.0,Platform,Nintendo,0.08821402747650037,0.0833907649896623,0.0958904109589041,0.060548722800378436,0.09283210443611752
0.0055425025603952046,Star Wars Battlefront (2015),PS4,2015.0,Shooter,Electronic Arts,0.07061942636779947,0.11337008959338389,0.021526418786692758,0.11636707663197729,0.09259035416414846
0.005602747153442978,Call of Duty: Advanced Warfare,PS4,2014.0,Shooter,Activision,0.06748614123885273,0.11371467953135769,0.013698630136986302,0.12961210974456008,0.09174422821225676
0.005662991746490752,The Legend of Zelda: Ocarina of Time,N64,1998.0,Action,Nintendo,0.09881899252832008,0.06512749827705032,0.14187866927592954,0.015137180700094609,0.09174422821225676
0.005723236339538526,Crash Bandicoot 2: Cortex Strikes Back,PS,1997.0,Platform,Sony Computer Entertainment,0.09110629067245118,0.07477601654031703,0.12818003913894324,0.0293282876064333,0.09150247794028771
0.0057834809325863,Super Mario Bros. 2,NES,1988.0,Platform,Nintendo,0.1299108218847915,0.04066161268090972,0.0684931506849315,0.01797540208136235,0.09005197630847336
0.005843725525634075,Super Smash Bros. for Wii U and 3DS,3DS,2014.0,Fighting,Nintendo,0.07809110629067245,0.04651964162646451,0.23679060665362034,0.04068117313150426,0.08993110117248884
0.005903970118681848,Call of Duty: World at War,X360,2008.0,Shooter,Activision,0.11544950590503736,0.06547208821502412,0.0,0.06527909176915798,0.08896410008461263
0.005964214711729622,Battlefield 3,X360,2011.0,Shooter,Electronic Arts,0.10749578211617257,0.07339765678842178,0.005870841487279843,0.06527909176915798,0.08860147467665903
0.006024459304777396,The Legend of Zelda: Twilight Princess,Wii,2006.0,Action,Nintendo,0.09231140033743071,0.07546519641626465,0.05870841487279843,0.0662251655629139,0.08823884926870544
0.00608470389782517,Call of Duty: Black Ops 3,XOne,2015.0,Shooter,Activision,0.10894191371414798,0.07201929703652654,0.0009784735812133072,0.06338694418164617,0.08811797413272092
0.006144948490872944,Just Dance,Wii,2009.0,Misc,Ubisoft,0.08459869848156182,0.10441075120606479,0.0,0.06906338694418164,0.08775534872476734
0.006205193083920718,Battlefield 3,PS3,2011.0,Shooter,Electronic Arts,0.06869125090383225,0.10096485182632668,0.03424657534246575,0.10406811731315044,0.08727184818082923
0.006265437676968492,Need for Speed Underground,PS2,2003.0,Racing,Electronic Arts,0.07881417208966016,0.09751895244658858,0.007827788649706457,0.09649952696310313,0.08690922277287565
0.006325682270016266,Tekken 3,PS,1998.0,Fighting,Sony Computer Entertainment,0.07881417208966016,0.0764989662301861,0.136986301369863,0.027436140018921473,0.08642572222893753
0.00638592686306404,Crash Bandicoot 3: Warped,PS,1998.0,Platform,Sony Computer Entertainment,0.08869607134249217,0.06030323914541696,0.13894324853228962,0.026490066225165566,0.08606309682098394
0.006446171456111814,Super Smash Bros. Melee,GC,2001.0,Fighting,Nintendo,0.10629067245119306,0.03583735354927636,0.1360078277886497,0.020813623462630087,0.08533784600507678
0.006506416049159588,Mario Kart 8,WiiU,2014.0,Racing,Nintendo,0.07543986502771752,0.07133011716057891,0.12426614481409001,0.046357615894039736,0.08400821950924697
0.006566660642207361,Fallout 4,PS4,2015.0,Role-Playing,Bethesda Softworks,0.059532417449987954,0.10854583046175052,0.023483365949119372,0.10406811731315044,0.08400821950924697
0.0066269052352551355,Mario Kart: Double Dash!!,GC,2003.0,Racing,Nintendo,0.09930103639431188,0.06099241902136458,0.08512720156555773,0.01797540208136235,0.08388734437326245
0.00668714982830291,Just Dance 4,Wii,2012.0,Misc,Ubisoft,0.09978308026030368,0.07615437629221228,0.0,0.05298013245033113,0.08340384382932434
0.006747394421350684,FIFA 14,PS3,2013.0,Sports,Electronic Arts,0.018799710773680405,0.14886285320468645,0.006849315068493151,0.16367076631977295,0.0832829686933398
0.006807639014398458,Need for Speed Underground 2,PS2,2004.0,Racing,Electronic Arts,0.06531694384188962,0.10406616126809098,0.007827788649706457,0.10312204351939452,0.0832829686933398
0.006867883607446231,Medal of Honor: Frontline,PS2,2002.0,Shooter,Electronic Arts,0.07061942636779947,0.09476223294279808,0.016634050880626222,0.09366130558183539,0.08243684274144811
0.0069281282004940055,Uncharted 3: Drake's Deception,PS3,2011.0,Action,Sony Computer Entertainment,0.06676307543986502,0.09648518263266713,0.018590998043052837,0.10028382213812678,0.08243684274144811
0.00698837279354178,Crash Bandicoot,PS,1996.0,Platform,Sony Computer Entertainment,0.07785008435767655,0.08097863542384563,0.09197651663405088,0.028382213812677387,0.08231596760546359
0.007048617386589553,Zumba Fitness,Wii,2010.0,Sports,505 Games,0.08435767654856592,0.09097174362508616,0.0,0.06338694418164617,0.08219509246947905
0.007108861979637327,Gears of War 2,X360,2008.0,Shooter,Microsoft Game Studios,0.1000241021932996,0.06616126809097175,0.005870841487279843,0.060548722800378436,0.08159071678955641
0.007169106572685101,Uncharted 2: Among Thieves,PS3,2009.0,Action,Sony Computer Entertainment,0.07881417208966016,0.07753273604410751,0.02054794520547945,0.0946073793755913,0.08122809138160283
0.0072293511657328755,Call of Duty 4: Modern Warfare,PS3,2007.0,Shooter,Activision,0.07471679922872981,0.07925568573397657,0.027397260273972605,0.09839167455061495,0.0811072162456183
0.00728959575878065,FIFA 12,PS3,2011.0,Sports,Electronic Arts,0.02024584237165582,0.14886285320468645,0.010763209393346379,0.13434247871333962,0.08074459083766472
0.007349840351828423,Big Brain Academy,DS,2005.0,Misc,Nintendo,0.04025066281031574,0.09579600275671951,0.15655577299412915,0.0586565752128666,0.08050284056569566
0.007410084944876197,Red Dead Redemption,PS3,2010.0,Action,Take-Two Interactive,0.06724511930585683,0.08993797381116472,0.016634050880626222,0.09744560075685904,0.07965671461380396
0.007470329537923971,FIFA 15,PS4,2014.0,Sports,Electronic Arts,0.01904073270667631,0.147829083390765,0.004892367906066536,0.1390728476821192,0.07953583947781943
0.007530574130971745,Donkey Kong Country Returns,Wii,2010.0,Platform,Nintendo,0.07833212822366836,0.06340454858718127,0.10078277886497064,0.04446546830652791,0.07953583947781943
0.007590818724019519,The Elder Scrolls V: Skyrim,PS3,2011.0,Role-Playing,Bethesda Softworks,0.06146059291395517,0.09338387319090283,0.02446183953033268,0.09933774834437087,0.07917321406986584
0.007651063317067293,The Legend of Zelda,NES,1986.0,Action,Nintendo,0.09014220294046758,0.03204686423156444,0.16536203522504891,0.013245033112582783,0.0785688383899432
0.007711307910115067,Assassin's Creed III,PS3,2012.0,Action,Ubisoft,0.0636297903109183,0.08821502412129567,0.015655577299412915,0.10785241248817407,0.07844796325395868
0.007771552503162841,Halo: Combat Evolved,XB,2001.0,Shooter,Microsoft Game Studios,0.12002892263195952,0.04479669193659546,0.007827788649706457,0.006622516556291392,0.07760183730206699
0.007831797096210616,Pokémon Emerald Version,GBA,2004.0,Role-Playing,Nintendo,0.06194263677994697,0.05444521019986217,0.20156555772994128,0.019867549668874173,0.07736008703009793
0.00789204168925839,Kingdom Hearts,PS2,2002.0,Role-Playing,Sony Computer Entertainment,0.08773198361050856,0.04135079255685734,0.14579256360078277,0.006622516556291392,0.07723921189411341
0.007952286282306164,Pokémon Crystal Version,GB,2000.0,Role-Playing,Nintendo,0.06146059291395517,0.05375603032391455,0.12622309197651663,0.09366130558183539,0.07711833675812887
0.008012530875353937,Halo 3: ODST,X360,2009.0,Shooter,Microsoft Game Studios,0.10460351892022174,0.04651964162646451,0.005870841487279843,0.05771050141911069,0.0767557113501753
